country,year,CQ,data type,Region,lat,long,displayName,layerName,layerTitle,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR,Prev_DR,CQ_use
Tanzania,2014,NA,NA,East Africa,-6.44,38.91,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.05270928516983986,624,4,Bagamoyo District,2014,2014,pfmdr1 86Y,213,20,30,Richard Mwaiswelo,2017,https://www.ncbi.nlm.nih.gov/pubmed/28829723,The total tested number came from content.,28829723,"Sustained High Cure Rate of Artemether-Lumefantrine Against Uncomplicated Plasmodium falciparum Malaria After 8 Years of Its Wide-Scale Use in Bagamoyo District, Tanzania.",Amodiaquine,pfmdr1 86Y,73,NA,5.270928516983986,9.389671361502346,NA
Tanzania,2014,NA,NA,East Africa,-2.5,32.9,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06821334362030029,26152336,1,Mwanza,2012,2014,pfmdr1 86Y,8,1,1,Golassa L,2015,http://www.ncbi.nlm.nih.gov/pubmed/26152336,NA,26152336,"Identification of large variation in pfcrt, pfmdr-1 and pfubp-1 markers in Plasmodium falciparum isolates from Ethiopia and Tanzania.",Amodiaquine,pfmdr1 86Y,13,NA,6.821334362030029,12.5,NA
Tanzania,2016,NA,NA,East Africa,-4.75,38.34,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03284761682152748,727,2,Mkuzi,2016,2016,pfmdr1 86Y,88,1,1,"Ishengoma D, Mandara C, Francis F, Talundzic E, Lucchi N, Ngasala B, Kabanywanyi A, Mahende M, Kamugisha E, Kavishe R, Muro F, Mohamed A, Mandike R, Mkude S, Chacky F, Paxton L, Greer G, Kitojo C, Njau R, Martin T, Venkatesan M, Warsame M, Halsey E, Udhayakumar V",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30898164,NA,30898164,Efficacy and safety of artemether-lumefantrine for the treatment of uncomplicated malaria and prevalence of Pfk13 and Pfmdr1 polymorphisms after a decade of using artemisinin-based combination therapy in mainland Tanzania.,Amodiaquine,pfmdr1 86Y,1,NA,3.284761682152748,1.1363636363636365,NA
Tanzania,2016,NA,NA,East Africa,-6.78,38.99,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06524892896413803,727,1,Kibaha District,2016,2016,pfmdr1 86Y,80,1,1,"Ishengoma D, Mandara C, Francis F, Talundzic E, Lucchi N, Ngasala B, Kabanywanyi A, Mahende M, Kamugisha E, Kavishe R, Muro F, Mohamed A, Mandike R, Mkude S, Chacky F, Paxton L, Greer G, Kitojo C, Njau R, Martin T, Venkatesan M, Warsame M, Halsey E, Udhayakumar V",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30898164,NA,30898164,Efficacy and safety of artemether-lumefantrine for the treatment of uncomplicated malaria and prevalence of Pfk13 and Pfmdr1 polymorphisms after a decade of using artemisinin-based combination therapy in mainland Tanzania.,Amodiaquine,pfmdr1 86Y,1,NA,6.524892896413803,1.25,NA
Tanzania,2016,NA,NA,East Africa,-6.17,35.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.034489043056964874,706,12,Dodoma,2012,2016,pfmdr1 86Y,3,0,0,"Tao Zhang, Xian Xu, Jingjing Jiang, Chen Yu, Cuicui Tian, and Weidong Li",2018,https://www.ncbi.nlm.nih.gov/pubmed/29436339,Estimated traveler location,29436339,"Surveillance of Antimalarial Resistance Molecular Markers in Imported Plasmodium falciparum Malaria Cases in Anhui, China, 2012-2016.",Amodiaquine,pfmdr1 86Y,0,NA,3.448904305696487,0,NA
Tanzania,2016,NA,NA,East Africa,-6.17,35.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.034489043056964874,721,11,Dodoma,2012,2016,pfmdr1 86Y,12,2,2,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,17,NA,3.448904305696487,16.666666666666664,NA
Tanzania,2016,NA,NA,East Africa,-8.8,35.82,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.14497888088226318,727,3,Mlimba,2016,2016,pfmdr1 86Y,88,1,1,"Ishengoma D, Mandara C, Francis F, Talundzic E, Lucchi N, Ngasala B, Kabanywanyi A, Mahende M, Kamugisha E, Kavishe R, Muro F, Mohamed A, Mandike R, Mkude S, Chacky F, Paxton L, Greer G, Kitojo C, Njau R, Martin T, Venkatesan M, Warsame M, Halsey E, Udhayakumar V",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30898164,NA,30898164,Efficacy and safety of artemether-lumefantrine for the treatment of uncomplicated malaria and prevalence of Pfk13 and Pfmdr1 polymorphisms after a decade of using artemisinin-based combination therapy in mainland Tanzania.,Amodiaquine,pfmdr1 86Y,1,NA,14.497888088226318,1.1363636363636365,NA
Tanzania,2016,NA,NA,East Africa,-4.91,29.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.1035495176911354,727,4,Ujiji,2016,2016,pfmdr1 86Y,88,0,0,"Ishengoma D, Mandara C, Francis F, Talundzic E, Lucchi N, Ngasala B, Kabanywanyi A, Mahende M, Kamugisha E, Kavishe R, Muro F, Mohamed A, Mandike R, Mkude S, Chacky F, Paxton L, Greer G, Kitojo C, Njau R, Martin T, Venkatesan M, Warsame M, Halsey E, Udhayakumar V",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30898164,NA,30898164,Efficacy and safety of artemether-lumefantrine for the treatment of uncomplicated malaria and prevalence of Pfk13 and Pfmdr1 polymorphisms after a decade of using artemisinin-based combination therapy in mainland Tanzania.,Amodiaquine,pfmdr1 86Y,0,NA,10.35495176911354,0,NA
Tanzania,2019,NA,NA,East Africa,-7.72,38.94,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.038321297615766525,794,1,"Coastal, Kibiti",2019,2019,pfmdr1 86Y,436,0,0,"Bwire GM, Ngasala B, Mikomangwa WP, Kilonzi M, Kamuhabwa AAR.",2020,https://pubmed.ncbi.nlm.nih.gov/32103124/,NA,32103124,Detection of mutations associated with artemisinin resistance at k13-propeller gene and a near complete return of chloroquine susceptible falciparum malaria in Southeast of Tanzania.,Amodiaquine,pfmdr1 86Y,0,NA,3.832129761576653,0,NA
Thailand,2002,NA,NA,SEA,19.71,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.000326829613186419,16652314,0,Northwestern border of Thailand,1995,2002,pfmdr1 86Y,78,4,4,Price RN,2006,http://www.ncbi.nlm.nih.gov/pubmed/16652314,"Clinical AL data, lumefantrine concentration",16652314,Molecular and pharmacological determinants of the therapeutic response to artemether-lumefantrine in multidrug-resistant Plasmodium falciparum malaria.,Amodiaquine,pfmdr1 86Y,5,NA,0.0326829613186419,5.128205128205128,NA
Thailand,2002,NA,NA,SEA,15.27,98.47,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0015650499844923615,15891133,0,Sangkhlaburi,2001,2002,pfmdr1 86Y,49,4,4,Nelson AL,2005,http://www.ncbi.nlm.nih.gov/pubmed/15891133,Clinical MQ data and in vitro data available.,15891133,pfmdr1 genotyping and in vivo mefloquine resistance on the Thai-Myanmar border.,Amodiaquine,pfmdr1 86Y,8,NA,0.15650499844923615,8.16326530612245,NA
Thailand,2003,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00009915282862493768,16045457,1,"Tak, Chanthaburi",2001,2003,pfmdr1 86Y,100,2,2,Congpuong K,2005,http://www.ncbi.nlm.nih.gov/pubmed/16045457,In vitro data available.,16045457,Molecular epidemiology of drug resistance markers of Plasmodium falciparum malaria in Thailand.,Amodiaquine,pfmdr1 86Y,2,NA,0.00991528286249376,2,NA
Thailand,2003,NA,NA,SEA,12.61,102.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.006923103239387274,20449753,2,"Trad, Chantaburi",2003,2003,pfmdr1 86Y,21,1,1,Mungthin M,2010,http://www.ncbi.nlm.nih.gov/pubmed/20449753,In vitro data,20449753,The patterns of mutation and amplification of Plasmodium falciparum pfcrt and pfmdr1 genes in Thailand during the year 1988 to 2003.,Amodiaquine,pfmdr1 86Y,11,NA,0.6923103239387274,4.761904761904762,NA
Thailand,2003,NA,NA,SEA,12.61,102.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.006923103239387274,20449753,2,"Trad, Chantaburi",2003,2003,pfmdr1 86Y,21,1,1,Mungthin M,2010,http://www.ncbi.nlm.nih.gov/pubmed/20449753,In vitro data,20449753,The patterns of mutation and amplification of Plasmodium falciparum pfcrt and pfmdr1 genes in Thailand during the year 1988 to 2003.,Amodiaquine,pfmdr1 86Y,11,NA,0.6923103239387274,4.761904761904762,NA
Thailand,2003,NA,NA,SEA,14.02,99.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,21320353,0,"Kanchanaburi, Tak, Ratchaburi, Ranong and Chantaburi Provinces",1998,2003,pfmdr1 86Y,95,5,5,Chaijaroenkul W,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3055224&tool=pmcentrez&rendertype=abstract,New pfcrt SNPs and deletions identified in on,21320353,Sequence and gene expression of chloroquine resistance transporter (pfcrt) in the association of in vitro drugs resistance of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,5,NA,0,5.263157894736842,NA
Thailand,2003,NA,NA,SEA,14.48,100.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.000012384119145281147,17124182,0,Mawker-Thai,2000,2003,pfmdr1 86Y,326,13,13,Nair S,2007,http://www.ncbi.nlm.nih.gov/pubmed/17124182,Pfmdr1 flanking microsatellites. Mixed infect,17124182,Recurrent gene amplification and soft selective sweeps during evolution of multidrug resistance in malaria parasites.,Amodiaquine,pfmdr1 86Y,4,NA,0.00123841191452811,3.9877300613496938,NA
Thailand,2003,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0011058334494009614,16045457,3,"Ranong, Chiengmai",2001,2003,pfmdr1 86Y,118,3,10,Congpuong K,2005,http://www.ncbi.nlm.nih.gov/pubmed/16045457,In vitro data available.,16045457,Molecular epidemiology of drug resistance markers of Plasmodium falciparum malaria in Thailand.,Amodiaquine,pfmdr1 86Y,8,NA,0.11058334494009614,2.5423728813559325,NA
Thailand,2004,NA,NA,SEA,13.73,100.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,18950599,0,Thai borders,2002,2004,pfmdr1 86Y,110,22,27,Rungsihirunrat K,2009,http://www.ncbi.nlm.nih.gov/pubmed/18950599,In vitro data.,18950599,Association between chloroquine resistance phenotypes and point mutations in pfcrt and pfmdr1 in Plasmodium falciparum isolates from Thailand.,Amodiaquine,pfmdr1 86Y,25,NA,0,20,NA
Thailand,2008,NA,NA,SEA,13.73,100.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,24657918,7,NA,2002,2008,pfmdr1 86Y,49,0,0,Jovel IT,2014,http://www.ncbi.nlm.nih.gov/pubmed/24657918,NA,24657918,Single nucleotide polymorphisms in Plasmodium falciparum V type H(+) pyrophosphatase gene (pfvp2) and their associations with pfcrt and pfmdr1 polymorphisms.,Amodiaquine,pfmdr1 86Y,0,I,0,0,NA
Thailand,2008,NA,NA,SEA,19.71,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00021173909772187471,19879850,0,Thai-Myanmar border,2007,2008,pfmdr1 86Y,26,2,2,Chaijaroenkul W,2010,http://www.ncbi.nlm.nih.gov/pubmed/19879850,In vitro data,19879850,"Monitoring of in vitro susceptibilities and molecular markers of resistance of Plasmodium falciparum isolates from Thai-Myanmar border to chloroquine, quinine, mefloquine and artesunate.",Amodiaquine,pfmdr1 86Y,8,NA,0.02117390977218747,7.6923076923076925,NA
Thailand,2008,NA,NA,SEA,19.09,100.81,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.000005607394541584654,19641202,1,Wang Pha,2007,2008,pfmdr1 86Y,40,0,0,Dondorp AM,2009,http://www.nejm.org/doi/full/10.1056/NEJMoa0808859,"Clinical data AS, AS followed by MQ, in vitro",19641202,Artemisinin resistance in Plasmodium falciparum malaria.,Amodiaquine,pfmdr1 86Y,0,NA,5.607394541584654e-4,0,NA
Thailand,2008,NA,NA,SEA,19.09,100.81,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.000005607394541584654,20421395,2,WangPha,2007,2008,pfmdr1 86Y,37,0,0,Imwong M,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2897287&tool=pmcentrez&rendertype=abstract,Clinical ART data with clearance phenotypes,20421395,Exploring the contribution of candidate genes to artemisinin resistance in Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,0,NA,5.607394541584654e-4,0,NA
Thailand,2009,NA,NA,SEA,19.71,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00019797025015577674,21777558,0,Thai-Myanmar border,2007,2009,pfmdr1 86Y,63,3,3,Phompradit P,2011,http://www.ncbi.nlm.nih.gov/pubmed/21777558,In vitro data,21777558,Molecular analysis of pfatp6 and pfmdr1 polymorphisms and their association with in vitro sensitivity in Plasmodium falciparum isolates from the Thai-Myanmar border.,Amodiaquine,pfmdr1 86Y,5,NA,0.01979702501557767,4.761904761904762,NA
Thailand,2009,NA,NA,SEA,10.49,99.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0018438007682561874,24670242,2,Chumphon,2009,2009,pfmdr1 86Y,24,18,18,Mungthin M,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3986879&tool=pmcentrez&rendertype=abstract,NA,24670242,Distribution of pfmdr1 polymorphisms in Plasmodium falciparum isolated from Southern Thailand.,Amodiaquine,pfmdr1 86Y,75,NA,0.18438007682561872,75,NA
Thailand,2009,NA,NA,SEA,5.93,101.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0026481549721211195,24670242,4,Narathiwat,2009,2009,pfmdr1 86Y,234,228,228,Mungthin M,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3986879&tool=pmcentrez&rendertype=abstract,NA,24670242,Distribution of pfmdr1 polymorphisms in Plasmodium falciparum isolated from Southern Thailand.,Amodiaquine,pfmdr1 86Y,97,NA,0.26481549721211195,97.435897435897445,NA
Thailand,2009,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00027780633536167443,24670242,1,Ranong,2009,2009,pfmdr1 86Y,42,6,6,Mungthin M,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3986879&tool=pmcentrez&rendertype=abstract,In vitro data.,24670242,Distribution of pfmdr1 polymorphisms in Plasmodium falciparum isolated from Southern Thailand.,Amodiaquine,pfmdr1 86Y,14,NA,0.02778063353616744,14.285714285714285,NA
Thailand,2009,NA,NA,SEA,7.19,100.6,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0000563723333470989,24670242,5,Songkhla,2009,2009,pfmdr1 86Y,43,42,42,Mungthin M,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3986879&tool=pmcentrez&rendertype=abstract,NA,24670242,Distribution of pfmdr1 polymorphisms in Plasmodium falciparum isolated from Southern Thailand.,Amodiaquine,pfmdr1 86Y,98,NA,0.00563723333470989,97.67441860465117,NA
Thailand,2009,NA,NA,SEA,6.54,101.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0005755799356848001,24670242,3,Yala,2009,2009,pfmdr1 86Y,215,204,204,Mungthin M,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3986879&tool=pmcentrez&rendertype=abstract,In vitro data available for a subset of sampl,24670242,Distribution of pfmdr1 polymorphisms in Plasmodium falciparum isolated from Southern Thailand.,Amodiaquine,pfmdr1 86Y,95,NA,0.05755799356848001,94.88372093023256,NA
Thailand,2010,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00007472818833775818,24093782,2,Tak,2009,2010,pfmdr1 86Y,82,0,0,Muhamad P,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3805099&tool=pmcentrez&rendertype=abstract,NA,24093782,Polymorphic patterns of pfcrt and pfmdr1 in Plasmodium falciparum isolates along the Thai-Myanmar border.,Amodiaquine,pfmdr1 86Y,0,NA,0.00747281883377581,0,NA
Thailand,2010,NA,NA,SEA,14.02,99.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,24093782,3,Kanchanaburi,2009,2010,pfmdr1 86Y,6,0,0,Muhamad P,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3805099&tool=pmcentrez&rendertype=abstract,NA,24093782,Polymorphic patterns of pfcrt and pfmdr1 in Plasmodium falciparum isolates along the Thai-Myanmar border.,Amodiaquine,pfmdr1 86Y,0,NA,0,0,NA
Thailand,2010,NA,NA,SEA,19.3,97.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00036389584420248866,24093782,1,Mae Hongson,2009,2010,pfmdr1 86Y,41,1,1,Muhamad P,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3805099&tool=pmcentrez&rendertype=abstract,NA,24093782,Polymorphic patterns of pfcrt and pfmdr1 in Plasmodium falciparum isolates along the Thai-Myanmar border.,Amodiaquine,pfmdr1 86Y,2,NA,0.03638958442024886,2.4390243902439024,NA
Thailand,2010,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0003263704711571336,24093782,4,Ranong,2009,2010,pfmdr1 86Y,43,1,1,Muhamad P,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3805099&tool=pmcentrez&rendertype=abstract,NA,24093782,Polymorphic patterns of pfcrt and pfmdr1 in Plasmodium falciparum isolates along the Thai-Myanmar border.,Amodiaquine,pfmdr1 86Y,2,NA,0.03263704711571336,2.3255813953488373,NA
Thailand,2012,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0004914646851830184,463,8,Mae Sot,2011,2012,pfmdr1 86Y,108,0,1,"Srimuang K, Miotto O, Lim P, Fairhurst RM, Kwiatkowski DP, Woodrow CJ, Imwong M",2016,NA,NA,27825353,Analysis of anti-malarial resistance markers in pfmdr1 and pfcrt across Southeast Asia in the Tracking Resistance to Artemisinin Collaboration.,Amodiaquine,pfmdr1 86Y,1,NA,0.04914646851830184,0,NA
Thailand,2012,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00021998026932124048,463,5,Ranong,2011,2012,pfmdr1 86Y,23,0,1,"Srimuang K, Miotto O, Lim P, Fairhurst RM, Kwiatkowski DP, Woodrow CJ, Imwong M",2016,NA,NA,27825353,Analysis of anti-malarial resistance markers in pfmdr1 and pfcrt across Southeast Asia in the Tracking Resistance to Artemisinin Collaboration.,Amodiaquine,pfmdr1 86Y,4,NA,0.02199802693212405,0,NA
Thailand,2013,NA,NA,SEA,14.96,103.84,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,463,9,Srisaket,2011,2013,pfmdr1 86Y,36,0,0,"Srimuang K, Miotto O, Lim P, Fairhurst RM, Kwiatkowski DP, Woodrow CJ, Imwong M",2016,NA,NA,27825353,Analysis of anti-malarial resistance markers in pfmdr1 and pfcrt across Southeast Asia in the Tracking Resistance to Artemisinin Collaboration.,Amodiaquine,pfmdr1 86Y,0,NA,0,0,NA
Thailand,2016,NA,NA,SEA,16.72,98.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0000056317117014259566,608,1,"Mae Tao Clinic, Mae Sot",2016,2016,pfmdr1 86Y,1,0,0,"Prof. Francois Nosten, Prof Olivo Miotto",2016,NA,NA,NA,METF-SMRU/GenRe,Amodiaquine,pfmdr1 86Y,0,NA,5.631711701425957e-4,0,NA
Thailand,1999,NA,NA,SEA,19.71,98.63,NA,NA,NA,NA,11356518,19,NA,1995,1999,pfmdr1 86Y,12,2,2,Durand R,2001,http://www.ncbi.nlm.nih.gov/pubmed/11356518,Travellers. In vitro data available.,11356518,Analysis of pfcrt point mutations and chloroquine susceptibility in isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,17,NA,NA,16.666666666666664,NA
Thailand,1999,NA,NA,SEA,16.88,99.13,NA,NA,NA,NA,12423551,0,"Tak, Kanchanaburi, Chonburi, Chantaburi, Trat",1999,1999,pfmdr1 86Y,52,12,21,Lopes D,2002,http://www.ncbi.nlm.nih.gov/pubmed/?term=12423551,In vitro data available.,12423551,Molecular characterisation of drug-resistant Plasmodium falciparum from Thailand.,Amodiaquine,pfmdr1 86Y,40,NA,NA,23.076923076923077,NA
Timor-Leste,2004,NA,NA,SEA,-8.55,125.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06818513572216034,19358729,1,"Dili, Suai",2003,2004,pfmdr1 86Y,34,13,26,de Almeida A,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2672086&tool=pmcentrez&rendertype=abstract,NA,19358729,Analysis of genetic mutations associated with anti-malarial drug resistance in Plasmodium falciparum from the Democratic Republic of East Timor.,Amodiaquine,pfmdr1 86Y,76,NA,6.818513572216034,38.23529411764706,NA
Timor-Leste,2005,NA,NA,SEA,-8.55,125.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.037585049867630005,19358729,2,"Dili, Suai, Liquiça, Same, Viqueque, Lospalos",2004,2005,pfmdr1 86Y,66,37,48,de Almeida A,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2672086&tool=pmcentrez&rendertype=abstract,NA,19358729,Analysis of genetic mutations associated with anti-malarial drug resistance in Plasmodium falciparum from the Democratic Republic of East Timor.,Amodiaquine,pfmdr1 86Y,76,NA,3.758504986763001,56.060606060606055,NA
Togo,2016,NA,NA,West Africa,6.18,1.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11450860649347305,706,13,Lome,2012,2016,pfmdr1 86Y,2,0,0,"Tao Zhang, Xian Xu, Jingjing Jiang, Chen Yu, Cuicui Tian, and Weidong Li",2018,https://www.ncbi.nlm.nih.gov/pubmed/29436339,Estimated traveler location,29436339,"Surveillance of Antimalarial Resistance Molecular Markers in Imported Plasmodium falciparum Malaria Cases in Anhui, China, 2012-2016.",Amodiaquine,pfmdr1 86Y,0,NA,11.450860649347304,0,NA
Togo,2016,NA,NA,West Africa,6.18,1.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11450860649347305,721,14,Lome,2012,2016,pfmdr1 86Y,5,2,2,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,40,NA,11.450860649347304,40,NA
Togo,1999,NA,NA,West Africa,6.14,1.21,NA,NA,NA,NA,11356518,11,NA,1995,1999,pfmdr1 86Y,2,1,1,Durand R,2001,http://www.ncbi.nlm.nih.gov/pubmed/11356518,Travellers. In vitro data available.,11356518,Analysis of pfcrt point mutations and chloroquine susceptibility in isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,50,NA,NA,50,NA
