study id,substudy number,country,site,lat,lon,study start year,study end year,mutation,tested,present,Mixed present,authors,publication year,publication Url,title,notes,pubMedId,marker group,percentage,Mixed percentage,included or excluded
741,7,Ghana,Cape Coast,5.10506,-1.24723,2005,2006,dhps 540E,40,0,0,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhps 540E,5,5,I
741,7,Ghana,Cape Coast,5.10506,-1.24723,2005,2006,dhfr 108N,40,33,33,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhfr 108N,88,88,I
741,7,Ghana,Cape Coast,5.10506,-1.24723,2005,2006,dhps 437G-540E,40,0,0,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhps 437G-540E,5,5,
722,2,Gabon,Franceville,-1.63333,13.5833,2012,2012,dhfr 108N,23,22,22,Jean Bernard Lekana-Douki,2018,https://www.ncbi.nlm.nih.gov/pubmed/30214253,Prevalence of Plasmodium falciparum antimalarial drug resistance genes in Southeastern Gabon from 2011 to 2014,,30214253,dhfr 108N,100,100,
722,2,Gabon,Franceville,-1.63333,13.5833,2012,2012,dhfr 51I,23,22,22,Jean Bernard Lekana-Douki,2018,https://www.ncbi.nlm.nih.gov/pubmed/30214253,Prevalence of Plasmodium falciparum antimalarial drug resistance genes in Southeastern Gabon from 2011 to 2014,,30214253,dhfr 51I,100,100,
722,2,Gabon,Franceville,-1.63333,13.5833,2012,2012,dhfr 59R,23,22,22,Jean Bernard Lekana-Douki,2018,https://www.ncbi.nlm.nih.gov/pubmed/30214253,Prevalence of Plasmodium falciparum antimalarial drug resistance genes in Southeastern Gabon from 2011 to 2014,,30214253,dhfr 59R,100,100,
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhps 437G-540E-581G,166,0,0,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhps 437G-540E-581G,0,0,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhfr 108N,190,189,189,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhfr 108N,100,100,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhfr 164L,190,0,0,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhfr 164L,0,0,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhps 437G-540E-A581,166,1,1,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhps 437G-540E,1,1,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhps 613S,198,24,24,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhps 613S,12,12,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhfr N51-59R-108N,190,3,3,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhfr N51-59R-108N,2,2,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhfr 51I-59R-108N,190,185,185,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhfr 51I-59R-108N,100,100,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhps 540E,198,2,2,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhps 540E,1,1,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhfr 51I,190,186,186,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhfr 51I,100,100,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhfr 59R,190,188,188,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhfr 59R,100,100,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhps 437G,198,183,183,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhps 437G,100,100,E
553,2,Nigeria,Ibadan,7.39639,3.91667,2007,2008,dhps 581G,198,5,5,"Oguike MC, Falade CO, Shu E, Enato IG, Watila I, Baba ES, Bruce J, Webster J, Hamade P, Meek S, Chandramohan D, Sutherland CJ, Warhurst D, Roper C",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27821281,Molecular determinants of sulfadoxine-pyrimethamine resistance in Plasmodium falciparum in Nigeria and the regional emergence of dhps 431V.,"mixed excluded for haplotypes, children",27821281,dhps 581G,3,3,E
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhfr 59R,102,88,88,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhfr 59R,99,99,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhfr+dhps 51I-59R-108N-437G-540E,102,0,0,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhfr+dhps 51I-59R-108N-437G-540E,30,30,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhfr 51I,102,95,95,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhfr 51I,100,100,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhps 437G,102,62,62,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhps 437G,94,94,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhps 581G,102,0,0,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhps 581G,5,5,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhfr 108N,102,83,83,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhfr 108N,100,100,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhfr+dhps 51I-59R-108N-437G-540E-581G,102,0,0,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhfr+dhps 51I-59R-108N-437G-540E-581G,2,2,
806,2,Equatorial Guinea,,3.73203,8.767,2001,2001,dhps 540E,102,0,0,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,,34906159,dhps 540E,37,37,
432,2,Tanzania,Mbeya,-8.9,33.45,2010,2011,dhps 581G,153,9,10,"Kavishe RA, Kaaya RD, Nag S, Krogsgaard C, Notland JG, Kavishe AA, Ishengoma D, Roper C, Alifrangis M",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27339129,Molecular monitoring of Plasmodium falciparum super-resistance to sulfadoxine-pyrimethamine in Tanzania.,,27339129,dhps 581G,6,7,
432,2,Tanzania,Mbeya,-8.9,33.45,2010,2011,dhps 540E,153,150,150,"Kavishe RA, Kaaya RD, Nag S, Krogsgaard C, Notland JG, Kavishe AA, Ishengoma D, Roper C, Alifrangis M",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27339129,Molecular monitoring of Plasmodium falciparum super-resistance to sulfadoxine-pyrimethamine in Tanzania.,,27339129,dhps 540E,98,98,
432,2,Tanzania,Mbeya,-8.9,33.45,2010,2011,dhps 581A/G,153,1,1,"Kavishe RA, Kaaya RD, Nag S, Krogsgaard C, Notland JG, Kavishe AA, Ishengoma D, Roper C, Alifrangis M",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27339129,Molecular monitoring of Plasmodium falciparum super-resistance to sulfadoxine-pyrimethamine in Tanzania.,,27339129,dhps 581A/G,1,1,
23617576,1,Senegal,"Mbour, Bambey, Fatick",14.4167,-16.9667,2008,2008,dhps 437G,37,25,25,Lo AC,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3652725&tool=pmcentrez&rendertype=abstract,Prevalence of molecular markers of drug resistance in an area of seasonal malaria chemoprevention in children in Senegal.,Article also contains prevalence after season,23617576,dhps 437G,100,100,
23617576,1,Senegal,"Mbour, Bambey, Fatick",14.4167,-16.9667,2008,2008,dhfr 51I-59R-108N,34,27,27,Lo AC,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3652725&tool=pmcentrez&rendertype=abstract,Prevalence of molecular markers of drug resistance in an area of seasonal malaria chemoprevention in children in Senegal.,Article also contains prevalence after season,23617576,dhfr 51I-59R-108N,100,100,
23617576,1,Senegal,"Mbour, Bambey, Fatick",14.4167,-16.9667,2008,2008,dhps 437G-540E,37,0,0,Lo AC,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3652725&tool=pmcentrez&rendertype=abstract,Prevalence of molecular markers of drug resistance in an area of seasonal malaria chemoprevention in children in Senegal.,Article also contains prevalence after season,23617576,dhps 437G-540E,0,0,
23617576,1,Senegal,"Mbour, Bambey, Fatick",14.4167,-16.9667,2008,2008,dhfr N51-59R-108N,37,0,0,Lo AC,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3652725&tool=pmcentrez&rendertype=abstract,Prevalence of molecular markers of drug resistance in an area of seasonal malaria chemoprevention in children in Senegal.,Article also contains prevalence after season,23617576,dhfr N51-59R-108N,0,0,
23617576,1,Senegal,"Mbour, Bambey, Fatick",14.4167,-16.9667,2008,2008,dhfr+dhps 51I-59R-108N-437G-540E,37,0,0,Lo AC,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3652725&tool=pmcentrez&rendertype=abstract,Prevalence of molecular markers of drug resistance in an area of seasonal malaria chemoprevention in children in Senegal.,Article also contains prevalence after season,23617576,dhfr+dhps 51I-59R-108N-437G-540E,0,0,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhfr 51I,32,0,0,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhfr 51I,0,0,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhps 613S,43,0,0,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhps 613S,0,0,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhfr N51-59R-108N,32,30,30,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhfr N51-59R-108N,94,94,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhfr 59R,32,30,30,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhfr 59R,94,94,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhps 437G,41,3,3,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhps 437G,7,7,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhfr 164L,32,0,0,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhfr 164L,0,0,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhps 581G,43,3,3,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhps 581G,7,7,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhfr 108N,32,32,32,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhfr 108N,100,100,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhps 540E,43,1,1,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhps 540E,2,2,
438,1,Afghanistan,Jalalabad,34.4342,70.4478,2007,2010,dhps 437G-540E-581G,41,1,1,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhps 437G-540E-581G,2,2,
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhps 540E,80,10,10,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 540E,13,13,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhfr 51I-59R-108N,80,71,71,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 51I-59R-108N,89,89,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhfr+dhps 51I-59R-108N-437G-540E,80,8,8,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr+dhps 51I-59R-108N-437G-540E,10,10,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhfr 59R,80,74,74,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 59R,93,93,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhps 581G,80,0,0,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 581G,0,0,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhps 613S,80,4,4,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 613S,5,5,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhfr 51I,80,76,76,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 51I,95,95,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhps 437G,80,73,73,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 437G,91,91,I
736,4,Equatorial Guinea,Malabo,3.75353,8.70697,2013,2016,dhfr 108N,80,79,79,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 108N,99,99,I
739,1,Zambia,Macha,-16.4235,26.783,2006,2007,dhfr 108S/N,86,84,84,"Sungano Mharakurwaa,b,1, Taida Kumwendaa, Mtawa A. P. Mkulamaa, Mulenga Musapaa, Sandra Chishimbaa, Clive J. Shiffb, David J. Sullivanb, Philip E. Thumaa, Kun Liub, and Peter Agre",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=22065788,Malaria antifolate resistance with contrasting Plasmodium falciparum dihydrofolate reductase (DHFR) polymorphisms in humans and Anopheles mosquitoes.,,22065788,dhfr 108S/N,98,98,
739,1,Zambia,Macha,-16.4235,26.783,2006,2007,dhfr 59C/R,86,82,82,"Sungano Mharakurwaa,b,1, Taida Kumwendaa, Mtawa A. P. Mkulamaa, Mulenga Musapaa, Sandra Chishimbaa, Clive J. Shiffb, David J. Sullivanb, Philip E. Thumaa, Kun Liub, and Peter Agre",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=22065788,Malaria antifolate resistance with contrasting Plasmodium falciparum dihydrofolate reductase (DHFR) polymorphisms in humans and Anopheles mosquitoes.,,22065788,dhfr 59C/R,95,95,
739,1,Zambia,Macha,-16.4235,26.783,2006,2007,dhfr 51N/I,86,81,81,"Sungano Mharakurwaa,b,1, Taida Kumwendaa, Mtawa A. P. Mkulamaa, Mulenga Musapaa, Sandra Chishimbaa, Clive J. Shiffb, David J. Sullivanb, Philip E. Thumaa, Kun Liub, and Peter Agre",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=22065788,Malaria antifolate resistance with contrasting Plasmodium falciparum dihydrofolate reductase (DHFR) polymorphisms in humans and Anopheles mosquitoes.,,22065788,dhfr 51N/I,94,94,
739,1,Zambia,Macha,-16.4235,26.783,2006,2007,dhfr 164I/L,86,74,74,"Sungano Mharakurwaa,b,1, Taida Kumwendaa, Mtawa A. P. Mkulamaa, Mulenga Musapaa, Sandra Chishimbaa, Clive J. Shiffb, David J. Sullivanb, Philip E. Thumaa, Kun Liub, and Peter Agre",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=22065788,Malaria antifolate resistance with contrasting Plasmodium falciparum dihydrofolate reductase (DHFR) polymorphisms in humans and Anopheles mosquitoes.,,22065788,dhfr 164I/L,86,86,
24799371,6,Uganda,Tororo,0.692778,34.1811,2011,2011,dhfr 108N,111,101,111,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Including pre-treatment genotypes + genotypes,24799371,dhfr 108N,100,100,
24799371,6,Uganda,Tororo,0.692778,34.1811,2011,2011,dhps 437G,110,105,106,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Including pre-treatment genotypes + genotypes,24799371,dhps 437G,100,96,
