country,year,ACT,data type,Region,lat,long,displayName,layerName,layerTitle,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,ACT_use
Thailand,2009,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.58e-4,Asia,associated with slow clearance,13,61.54% [35.52 - 82.29],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,211,C580Y,Ubon Ratchathani,0,8,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.015841956,61.53846154,NA
Thailand,2009,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.58e-4,Asia,associated with slow clearance,13,61.54% [35.52 - 82.29],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,211,C580Y,Ubon Ratchathani,0,8,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.015841956,61.53846154,NA
Thailand,2010,NA,NA,SEA,12.61,102.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.47e-4,Asia,associated with slow clearance,46,34.78% [22.68 - 49.23],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,213,C580Y,Chanthaburi,0,16,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.034719941,34.7826087,NA
Thailand,2010,NA,NA,SEA,12.61,102.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.47e-4,Asia,associated with slow clearance,46,34.78% [22.68 - 49.23],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,213,C580Y,Chanthaburi,0,16,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.034719941,34.7826087,NA
Thailand,2010,NA,NA,SEA,12.61,102.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.47e-4,Asia,associated with slow clearance,46,34.78% [22.68 - 49.23],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,213,C580Y,Chanthaburi,0,16,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.034719941,34.7826087,NA
Thailand,2010,NA,NA,SEA,12.61,102.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.47e-4,Asia,associated with slow clearance,46,34.78% [22.68 - 49.23],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,213,C580Y,Chanthaburi,0,16,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.034719941,34.7826087,NA
Thailand,2010,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",7.47e-5,Asia,associated with slow clearance,12,25.0% [8.89 - 53.23],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,208,C580Y,Tak,0,3,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.007472819,25,NA
Thailand,2010,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",7.47e-5,Asia,associated with slow clearance,12,25.0% [8.89 - 53.23],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,208,C580Y,Tak,0,3,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.007472819,25,NA
Thailand,2010,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.28e-4,Asia,associated with slow clearance,61,4.92% [1.69 - 13.49],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,141,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,3,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.042790198,4.918032787,NA
Thailand,2010,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.28e-4,Asia,associated with slow clearance,61,4.92% [1.69 - 13.49],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,141,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,3,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.042790198,4.918032787,NA
Thailand,2011,NA,NA,SEA,9.95,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.42e-4,Asia,associated with slow clearance,10,50.0% [23.66 - 76.34],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Ranong,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.044150985,50,NA
Thailand,2011,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.1e-4,Asia,associated with slow clearance,43,11.63% [5.07 - 24.48],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.051035045,11.62790698,NA
Thailand,2011,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.1e-4,Asia,associated with slow clearance,43,11.63% [5.07 - 24.48],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.051035045,11.62790698,NA
Thailand,2011,NA,NA,SEA,15.11,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.64e-4,Asia,associated with slow clearance,7,57.14% [25.05 - 84.18],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Srisaket,0,4,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.01641726,57.14285714,NA
Thailand,2011,NA,NA,SEA,15.11,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.64e-4,Asia,associated with slow clearance,7,57.14% [25.05 - 84.18],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Srisaket,0,4,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.01641726,57.14285714,NA
Thailand,2011,NA,NA,SEA,9.95,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.42e-4,Asia,associated with slow clearance,10,50.0% [23.66 - 76.34],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Ranong,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.044150985,50,NA
Thailand,2011,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.99e-4,Asia,associated with slow clearance,44,22.73% [12.84 - 36.99],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,142,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,10,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.039905016,22.72727273,NA
Thailand,2011,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.1e-4,Asia,associated with slow clearance,43,11.63% [5.07 - 24.48],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.051035045,11.62790698,NA
Thailand,2011,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.1e-4,Asia,associated with slow clearance,43,11.63% [5.07 - 24.48],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.051035045,11.62790698,NA
Thailand,2011,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.99e-4,Asia,associated with slow clearance,44,22.73% [12.84 - 36.99],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,142,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,10,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.039905016,22.72727273,NA
Thailand,2012,NA,NA,SEA,9.95,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2.8e-4,Asia,associated with slow clearance,13,7.69% [1.37 - 33.31],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Ranong,0,1,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02802051,7.692307692,NA
Thailand,2012,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.91e-4,Asia,associated with slow clearance,77,11.69% [6.27 - 20.75],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,9,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.049146469,11.68831169,NA
Thailand,2012,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.91e-4,Asia,associated with slow clearance,77,11.69% [6.27 - 20.75],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,9,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.049146469,11.68831169,NA
Thailand,2012,NA,NA,SEA,15.11,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,27,18.52% [8.18 - 36.7],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Srisaket,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0,18.51851852,NA
Thailand,2012,NA,NA,SEA,15.11,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,27,18.52% [8.18 - 36.7],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Srisaket,0,5,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0,18.51851852,NA
Thailand,2012,NA,NA,SEA,9.95,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2.8e-4,Asia,associated with slow clearance,13,7.69% [1.37 - 33.31],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Ranong,0,1,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.02802051,7.692307692,NA
Thailand,2012,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2.2e-4,Asia,associated with slow clearance,41,41.46% [27.76 - 56.63],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,273,C580Y,Ranong,0,17,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",0.021998027,41.46341463,NA
Thailand,2012,NA,NA,SEA,14.02,99.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,51,68.63% [54.97 - 79.67],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,276,C580Y,Kanchanaburi,0,35,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",0,68.62745098,NA
Thailand,2012,NA,NA,SEA,14.02,99.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,51,68.63% [54.97 - 79.67],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,276,C580Y,Kanchanaburi,0,35,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",0,68.62745098,NA
Thailand,2012,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.48e-5,Asia,associated with slow clearance,45,13.33% [6.26 - 26.18],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,267,C580Y,Tak,0,6,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",0.003481536,13.33333333,NA
Thailand,2012,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.48e-5,Asia,associated with slow clearance,45,13.33% [6.26 - 26.18],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,267,C580Y,Tak,0,6,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",0.003481536,13.33333333,NA
Thailand,2012,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.39e-4,Asia,associated with slow clearance,143,26.57% [20.02 - 34.36],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,143,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,38,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.033919478,26.57342657,NA
Thailand,2012,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.91e-4,Asia,associated with slow clearance,77,11.69% [6.27 - 20.75],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,9,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.049146469,11.68831169,NA
Thailand,2012,NA,NA,SEA,16.71,98.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.91e-4,Asia,associated with slow clearance,77,11.69% [6.27 - 20.75],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Mae Sot,0,9,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.049146469,11.68831169,NA
Thailand,2012,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.39e-4,Asia,associated with slow clearance,143,26.57% [20.02 - 34.36],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,143,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,38,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.033919478,26.57342657,NA
Thailand,2012,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2.2e-4,Asia,associated with slow clearance,41,41.46% [27.76 - 56.63],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,273,C580Y,Ranong,0,17,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",0.021998027,41.46341463,NA
Thailand,2013,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,27,62.96% [44.23 - 78.47],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1087,C580Y,"Sisaket, Surin",1,17,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,62.96296296,NA
Thailand,2013,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,27,62.96% [44.23 - 78.47],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1087,C580Y,"Sisaket, Surin",1,17,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,62.96296296,NA
Thailand,2013,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,27,62.96% [44.23 - 78.47],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1087,C580Y,"Sisaket, Surin",1,17,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,62.96296296,NA
Thailand,2013,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,27,62.96% [44.23 - 78.47],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1087,C580Y,"Sisaket, Surin",1,17,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,62.96296296,NA
Thailand,2013,NA,NA,SEA,15.11,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,7,28.57% [8.22 - 64.11],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Srisaket,0,2,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0,28.57142857,NA
Thailand,2013,NA,NA,SEA,15.11,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,7,28.57% [8.22 - 64.11],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Srisaket,0,2,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0,28.57142857,NA
Thailand,2013,NA,NA,SEA,14.48,98.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.82e-4,Asia,associated with slow clearance,43,65.12% [50.17 - 77.58],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1051,C580Y,Sai Yok,0,28,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.018214756,65.11627907,NA
